symbol,exit_reason,duration_h,size_usd,peak_pct,net_pnl,pnl_pct
BELUSDT,TRAILING,0,2226.1,3.34,24.9896,1.123
BELUSDT,STOP_LOSS,0,2238.6,0.48,-59.2808,-2.648
LAYERUSDT,STOP_LOSS,0,2208.95,2.84,-58.4959,-2.648
BELUSDT,STOP_LOSS,0,2179.71,1.3,-57.7214,-2.648
DEXEUSDT,STOP_LOSS,0,2150.85,0.61,-56.9571,-2.648
KAVAUSDT,STOP_LOSS,0,2133.11,2.6,-56.4874,-2.648
BCHUSDT,TRAILING,0,2094.12,4.7,51.462,2.457
BARUSDT,STOP_LOSS,0,2119.86,1.15,-56.1364,-2.648
OGUSDT,STOP_LOSS,0,2091.79,0.6,-55.3931,-2.648
HBARUSDT,STOP_LOSS,0,2056.35,0.39,-54.4547,-2.648
ADAUSDT,STOP_LOSS,0,2056.35,0.79,-54.4547,-2.648
AUCTIONUSDT,TRAILING,0,2009.64,3.36,23.0237,1.146
AUCTIONUSDT,TRAILING,0,2021.15,4.69,49.4324,2.446
REDUSDT,TRAILING,0,2045.86,7.8,112.2599,5.487
CAKEUSDT,TRAILING,0,2101.99,10.31,166.9866,7.944
KAVAUSDT,STOP_LOSS,0,2185.49,0.65,-57.8744,-2.648
REDUSDT,TRAILING,0,1873.64,3.77,28.9529,1.545
LAYERUSDT,TRAILING,0,2171.03,4.22,43.1051,1.985
LAYERUSDT,TRAILING,0,2192.58,3.96,37.9475,1.731
RAREUSDT,STOP_LOSS,0,754.63,0.49,-19.9837,-2.648
API3USDT,STOP_LOSS,0,2201.56,2.01,-58.3001,-2.648
JTOUSDT,TRAILING,0,2172.41,4.8,55.4252,2.551
HBARUSDT,STOP_LOSS,0,2154.49,0.46,-57.0537,-2.648
BELUSDT,SMART_TP_TRAIL,0,729.24,16.04,90.3995,12.396
API3USDT,STOP_LOSS,0,1188.77,0.43,-31.48,-2.648
BERAUSDT,TRAILING,0,2201.06,3.61,30.4446,1.383
1000CHEEMSUSDT,TRAILING,0,2216.28,4.68,53.9951,2.436
BERAUSDT,STOP_LOSS,0,2243.28,0.62,-59.4047,-2.648
ZROUSDT,STOP_LOSS,0,2205.27,0.95,-58.3984,-2.648
CRVUSDT,TRAILING,0,2205.27,4.52,50.2856,2.28
PENDLEUSDT,STOP_LOSS,0,2191.29,2.36,-58.0282,-2.648
HMSTRUSDT,TRAILING,0,2209.52,4.06,40.4378,1.83
1000CHEEMSUSDT,TRAILING,0,2200.72,3.02,17.7418,0.806
1000CHEEMSUSDT,STOP_LOSS,0,2209.59,1.0,-58.5128,-2.648
HMSTRUSDT,STOP_LOSS,0,2180.34,1.61,-57.738,-2.648
ARKUSDT,TRAILING,0,2151.47,3.9,35.9264,1.67
PENDLEUSDT,TRAILING,0,2161.3,5.36,67.0254,3.101
BCHUSDT,STOP_LOSS,0,2161.3,1.29,-57.2338,-2.648
CVCUSDT,STOP_LOSS,0,2166.17,0.95,-57.363,-2.648
LAYERUSDT,STOP_LOSS,0,2107.41,0.25,-55.8068,-2.648
JSTUSDT,TIME_24H,0,2166.17,0.35,-37.7605,-1.743
RENDERUSDT,STOP_LOSS,0,2051.81,0.32,-54.3345,-2.648
ARDRUSDT,STOP_LOSS,0,137.5,0.59,-3.6413,-2.648
PENDLEUSDT,STOP_LOSS,0,2069.87,0.16,-54.8128,-2.648
MBLUSDT,STOP_LOSS,0,2042.19,0.31,-54.0797,-2.648
DGBUSDT,STOP_LOSS,0,747.98,0.69,-19.8075,-2.648
GASUSDT,STOP_LOSS,0,1172.57,2.42,-31.0511,-2.648
ARKUSDT,STOP_LOSS,0,1034.16,0.74,-27.386,-2.648
MAGICUSDT,STOP_LOSS,0,1976.3,0.46,-52.335,-2.648
ORCAUSDT,STOP_LOSS,0,325.43,0.43,-8.6177,-2.648
CVXUSDT,TRAILING,0,1938.53,4.96,52.5996,2.713
CRVUSDT,TRAILING,0,1971.4,3.92,33.4054,1.695
CVCUSDT,TRAILING,0,1938.53,4.61,45.9387,2.37
CAKEUSDT,TRAILING,0,1988.1,4.49,44.7527,2.251
SUPERUSDT,TRAILING,0,536.66,3.57,7.2239,1.346
SUSDT,TRAILING,0,741.13,3.23,7.5252,1.015
CAKEUSDT,STOP_LOSS,0,1287.35,2.68,-34.0907,-2.648
HIVEUSDT,TIME_24H,0,741.13,1.58,6.9804,0.942
ZRXUSDT,TIME_24H,0,2037.23,1.29,-25.5747,-1.255
CRVUSDT,TRAILING,0,2002.03,4.39,42.9845,2.147
MAGICUSDT,STOP_LOSS,0,364.27,0.96,-9.6464,-2.648
BONKUSDT,TRAILING,0,1231.28,6.29,49.345,4.008
PENDLEUSDT,STOP_LOSS,0,1231.28,2.91,-32.606,-2.648
RENDERUSDT,STOP_LOSS,0,1231.28,0.95,-32.606,-2.648
STRAXUSDT,STOP_LOSS,0,569.63,2.66,-15.0846,-2.648
BATUSDT,TRAILING,0,2023.94,3.33,22.4469,1.109
ORCAUSDT,STOP_LOSS,0,461.08,1.23,-12.21,-2.648
SYNUSDT,TRAILING,0,1013.59,3.05,8.5259,0.841
GASUSDT,STOP_LOSS,0,1123.51,1.21,-29.7518,-2.648
FETUSDT,TRAILING,0,1020.98,4.93,27.3225,2.676
ACHUSDT,TRAILING,0,406.45,3.85,6.5927,1.622
HIVEUSDT,STOP_LOSS,0,1071.45,0.35,-28.3734,-2.648
STXUSDT,STOP_LOSS,0,1071.45,1.5,-28.3734,-2.648
BATUSDT,TIME_24H,0,1483.18,2.88,24.5955,1.658
ACHUSDT,TRAILING,0,581.47,3.93,9.8987,1.702
JSTUSDT,SMART_TP_TRAIL,0,959.11,36.18,306.1604,31.921
DGBUSDT,STOP_LOSS,0,959.11,2.35,-25.3985,-2.648
RAYUSDT,TRAILING,0,2169.46,3.09,19.1398,0.882
RAYUSDT,TRAILING,0,2158.56,3.62,30.0771,1.393
